AreaName,Date,NewCasesBySpecimenDate,NewCasesRatePer100k,NewCasesRollingSum,year,month,day
Leicester,2022-04-08,90,262.1,928,2022,4,8
Leicester,2022-04-02,113,392.3,1389,2022,4,2
Leicester,2022-04-01,153,411.5,1457,2022,4,1
Leicester,2022-03-28,303,459.3,1626,2022,3,28
Leicester,2022-03-25,176,451.9,1600,2022,3,25
Leicester,2022-03-24,215,451.4,1598,2022,3,24
Leicester,2022-03-21,306,416.3,1474,2022,3,21
Leicester,2022-03-20,181,402.8,1426,2022,3,20
Leicester,2022-03-19,171,399.7,1415,2022,3,19
Leicester,2022-03-15,216,365.2,1293,2022,3,15
Leicester,2022-03-14,258,353.4,1251,2022,3,14
Leicester,2022-03-13,170,328.2,1162,2022,3,13
Leicester,2022-03-11,170,299.4,1060,2022,3,11
Leicester,2022-03-05,99,230.8,817,2022,3,5
Leicester,2022-03-04,121,216.1,765,2022,3,4
Leicester,2022-02-27,85,178.5,632,2022,2,27
Leicester,2022-02-24,81,216.4,766,2022,2,24
Leicester,2022-02-21,150,243.2,861,2022,2,21
Leicester,2022-02-18,119,237.8,842,2022,2,18
Leicester,2022-02-15,138,268.3,950,2022,2,15
Leicester,2022-02-14,161,289.5,1025,2022,2,14
Leicester,2022-02-06,176,592.9,2099,2022,2,6
Leicester,2022-02-02,385,797.4,2823,2022,2,2
Leicester,2022-01-31,487,899.1,3183,2022,1,31
Leicester,2022-01-27,462,1054.1,3732,2022,1,27
Leicester,2022-01-24,686,1186.3,4200,2022,1,24
Leicester,2022-01-22,415,1264.8,4478,2022,1,22
Leicester,2022-01-21,518,1285.7,4552,2022,1,21
Leicester,2022-01-17,835,1304.4,4618,2022,1,17
Leicester,2022-01-14,545,1373.6,4863,2022,1,14
Leicester,2022-01-11,808,1805.2,6391,2022,1,11
Leicester,2022-01-10,948,2067.9,7321,2022,1,10
Leicester,2022-01-09,639,2180.9,7721,2022,1,9
Leicester,2022-01-07,810,2315.9,8199,2022,1,7
Leicester,2022-01-05,1366,2400,8497,2022,1,5
Leicester,2022-01-04,1738,2437,8628,2022,1,4
Leicester,2021-12-17,422,692.9,2453,2021,12,17
Leicester,2021-12-14,382,488.7,1730,2021,12,14
Leicester,2021-12-12,194,425.9,1508,2021,12,12
Leicester,2021-12-06,260,420,1487,2021,12,6
Leicester,2021-12-03,158,388.1,1374,2021,12,3
Leicester,2021-12-02,219,385.6,1365,2021,12,2
Leicester,2021-11-28,134,354.5,1255,2021,11,28
Leicester,2021-11-25,160,377.6,1337,2021,11,25
Leicester,2021-11-24,208,382.2,1353,2021,11,24
Leicester,2021-11-19,194,398.5,1411,2021,11,19
Leicester,2021-11-14,147,400.2,1417,2021,11,14
Leicester,2021-11-13,168,407,1441,2021,11,13
Leicester,2021-11-12,197,400,1416,2021,11,12
Leicester,2021-11-11,193,388.9,1377,2021,11,11
Leicester,2021-11-10,245,377.6,1337,2021,11,10
Leicester,2021-11-04,153,310.7,1100,2021,11,4
Leicester,2021-11-03,182,319.5,1131,2021,11,3
Leicester,2021-11-02,174,323.1,1144,2021,11,2
Leicester,2021-10-30,122,386.4,1368,2021,10,30
Leicester,2021-10-29,156,405.9,1437,2021,10,29
Leicester,2021-10-27,195,428.2,1516,2021,10,27
Leicester,2021-10-26,223,433.9,1536,2021,10,26
Leicester,2021-10-21,201,334.4,1184,2021,10,21
Leicester,2021-10-19,195,313.8,1111,2021,10,19
Leicester,2021-10-16,121,307.6,1089,2021,10,16
Leicester,2021-10-14,168,303.6,1075,2021,10,14
Leicester,2021-10-12,166,295.2,1045,2021,10,12
Leicester,2021-10-11,201,300.5,1064,2021,10,11
Leicester,2021-10-10,120,298.8,1058,2021,10,10
Leicester,2021-10-08,113,294.6,1043,2021,10,8
Leicester,2021-10-07,155,298.8,1058,2021,10,7
Leicester,2021-10-06,158,296.6,1050,2021,10,6
Leicester,2021-10-05,185,299.4,1060,2021,10,5
Leicester,2021-10-04,195,298.6,1057,2021,10,4
Leicester,2021-09-23,170,360.1,1275,2021,9,23
Leicester,2021-09-16,212,392.9,1391,2021,9,16
Leicester,2021-09-11,153,431.6,1528,2021,9,11
Leicester,2021-09-06,308,433.3,1534,2021,9,6
Leicester,2021-09-01,218,389.5,1379,2021,9,1
Leicester,2021-08-30,172,392.1,1388,2021,8,30
Leicester,2021-08-21,185,439.5,1556,2021,8,21
Leicester,2021-08-20,212,436.1,1544,2021,8,20
Leicester,2021-08-17,260,425.9,1508,2021,8,17
Leicester,2021-08-16,256,414.4,1467,2021,8,16
Leicester,2021-08-13,200,409,1448,2021,8,13
Leicester,2021-08-10,219,409,1448,2021,8,10
Leicester,2021-08-05,216,381.3,1350,2021,8,5
Leicester,2021-08-01,139,357,1264,2021,8,1
Leicester,2021-07-30,172,358.2,1268,2021,7,30
Leicester,2021-07-29,218,349.1,1236,2021,7,29
Leicester,2021-07-28,213,340.1,1204,2021,7,28
Leicester,2021-07-24,117,354.5,1255,2021,7,24
Leicester,2021-07-22,186,411.8,1458,2021,7,22
Leicester,2021-07-15,275,346.6,1227,2021,7,15
Leicester,2021-07-11,123,277.1,981,2021,7,11
Leicester,2021-07-10,106,268.3,950,2021,7,10
Leicester,2021-07-08,141,258.7,916,2021,7,8
Leicester,2021-07-04,92,217.2,769,2021,7,4
Leicester,2021-06-30,117,173.7,615,2021,6,30
Leicester,2021-06-26,58,142.9,506,2021,6,26
Leicester,2021-06-25,77,144.3,511,2021,6,25
Leicester,2021-06-19,63,126,446,2021,6,19
Leicester,2021-06-18,68,121.7,431,2021,6,18
Leicester,2021-06-17,60,120.9,428,2021,6,17
Leicester,2021-06-15,79,122.9,435,2021,6,15
Leicester,2021-06-11,65,131.1,464,2021,6,11
Leicester,2021-06-10,55,131.9,467,2021,6,10
Leicester,2021-06-01,64,93.5,331,2021,6,1
Leicester,2021-05-31,42,87.3,309,2021,5,31
Leicester,2021-05-24,44,69.2,245,2021,5,24
Leicester,2021-05-23,24,66.4,235,2021,5,23
Leicester,2021-05-21,33,62.7,222,2021,5,21
Leicester,2021-05-16,28,54.8,194,2021,5,16
Leicester,2021-05-14,29,52,184,2021,5,14
Leicester,2021-05-13,30,49.1,174,2021,5,13
Leicester,2021-05-09,21,42.9,152,2021,5,9
Leicester,2021-05-08,18,39.8,141,2021,5,8
Leicester,2021-05-04,23,35.3,125,2021,5,4
Leicester,2021-05-01,16,41.8,148,2021,5,1
Leicester,2021-04-30,11,44.3,157,2021,4,30
Leicester,2021-04-25,20,57.9,205,2021,4,25
Leicester,2021-04-24,25,60.2,213,2021,4,24
Leicester,2021-04-21,38,63.8,226,2021,4,21
Leicester,2021-04-20,33,62.7,222,2021,4,20
Leicester,2021-04-14,34,77.7,275,2021,4,14
Leicester,2021-04-13,36,78.2,277,2021,4,13
Leicester,2021-04-10,25,80.8,286,2021,4,10
Leicester,2021-04-06,62,89.5,317,2021,4,6
Leicester,2021-04-04,39,90.1,319,2021,4,4
Leicester,2021-04-03,45,91.5,324,2021,4,3
Leicester,2021-03-30,57,107.6,381,2021,3,30
Leicester,2021-03-23,60,109.3,387,2021,3,23
Leicester,2021-03-22,56,110.7,392,2021,3,22
Leicester,2021-03-21,43,112.7,399,2021,3,21
Leicester,2021-03-19,55,110.4,391,2021,3,19
Leicester,2021-03-18,64,109.3,387,2021,3,18
Leicester,2021-03-16,65,116.4,412,2021,3,16
Leicester,2021-03-10,71,124.3,440,2021,3,10
Leicester,2021-03-09,66,123.7,438,2021,3,9
Leicester,2021-03-08,67,132.2,468,2021,3,8
Leicester,2021-03-05,78,142.9,506,2021,3,5
Leicester,2021-03-04,60,149.4,529,2021,3,4
Leicester,2021-03-02,96,174.6,618,2021,3,2
Leicester,2021-02-28,56,200.8,711,2021,2,28
Leicester,2021-02-27,57,211.3,748,2021,2,27
Leicester,2021-02-26,101,221.7,785,2021,2,26
Leicester,2021-02-25,102,231.9,821,2021,2,25
Leicester,2021-02-21,93,261,924,2021,2,21
Leicester,2021-02-20,94,264.1,935,2021,2,20
Leicester,2021-02-16,142,270.3,957,2021,2,16
Leicester,2021-02-14,104,264.9,938,2021,2,14
Leicester,2021-02-09,149,282.5,1000,2021,2,9
Leicester,2021-02-08,153,292.6,1036,2021,2,8
Leicester,2021-02-05,131,323.4,1145,2021,2,5
Leicester,2021-02-01,196,389.2,1378,2021,2,1
Leicester,2021-01-31,145,383.3,1357,2021,1,31
Leicester,2021-01-28,214,399.4,1414,2021,1,28
Leicester,2021-01-27,241,416.6,1475,2021,1,27
Leicester,2021-01-26,245,434.7,1539,2021,1,26
Leicester,2021-01-22,254,577.9,2046,2021,1,22
Leicester,2021-01-13,272,547.4,1938,2021,1,13
Leicester,2021-01-11,322,549.4,1945,2021,1,11
Leicester,2021-01-05,323,564.1,1997,2021,1,5
Leicester,2021-01-03,304,529.9,1876,2021,1,3
Leicester,2020-12-31,258,444.9,1575,2020,12,31
Leicester,2020-12-30,288,407.9,1444,2020,12,30
Leicester,2020-12-25,91,303.6,1075,2020,12,25
Leicester,2020-12-23,194,326.5,1156,2020,12,23
Leicester,2020-12-20,139,324.3,1148,2020,12,20
Leicester,2020-12-18,134,303.4,1074,2020,12,18
Leicester,2020-12-16,173,294.6,1043,2020,12,16
Leicester,2020-12-15,184,290.9,1030,2020,12,15
Leicester,2020-12-10,144,259,917,2020,12,10
Leicester,2020-12-06,126,264.1,935,2020,12,6
Leicester,2020-12-04,123,252.5,894,2020,12,4
Leicester,2020-12-02,109,252.2,893,2020,12,2
Leicester,2020-11-30,168,271.2,960,2020,11,30
Leicester,2020-11-26,150,322.3,1141,2020,11,26
Leicester,2020-11-20,183,419.7,1486,2020,11,20
Leicester,2020-11-19,162,435,1540,2020,11,19
Leicester,2020-11-18,239,460.4,1630,2020,11,18
Leicester,2020-11-17,246,483.3,1711,2020,11,17
Leicester,2020-11-14,200,533,1887,2020,11,14
Leicester,2020-11-10,302,500.5,1772,2020,11,10
Leicester,2020-11-05,242,415.2,1470,2020,11,5
Leicester,2020-10-31,150,382.4,1354,2020,10,31
Leicester,2020-10-26,204,369.5,1308,2020,10,26
Leicester,2020-10-22,191,305.6,1082,2020,10,22
Leicester,2020-10-15,134,254.2,900,2020,10,15
Leicester,2020-10-11,115,220,779,2020,10,11
Leicester,2020-10-09,107,203.9,722,2020,10,9
Leicester,2020-10-07,139,185.6,657,2020,10,7
Leicester,2020-09-30,88,116.7,413,2020,9,30
Leicester,2020-09-29,82,109.3,387,2020,9,29
Leicester,2020-09-26,58,110.4,391,2020,9,26
Leicester,2020-09-23,62,128.2,454,2020,9,23
Leicester,2020-09-18,77,107.1,379,2020,9,18
Leicester,2020-09-13,30,94.3,334,2020,9,13
Leicester,2020-09-09,57,84.2,298,2020,9,9
Leicester,2020-09-08,56,81.1,287,2020,9,8
Leicester,2020-09-07,60,74.9,265,2020,9,7
Leicester,2020-09-03,30,46,163,2020,9,3
Leicester,2020-09-02,46,41,145,2020,9,2
Leicester,2020-09-01,34,31.4,111,2020,9,1
Leicester,2020-08-30,10,26,92,2020,8,30
Leicester,2020-08-29,9,26,92,2020,8,29
Leicester,2020-08-28,19,26,92,2020,8,28
Leicester,2020-08-25,11,32.2,114,2020,8,25
Leicester,2020-08-24,19,39,138,2020,8,24
Leicester,2020-08-23,10,47.5,168,2020,8,23
Leicester,2020-08-20,21,51.4,182,2020,8,20
Leicester,2020-08-19,20,55.1,195,2020,8,19
Leicester,2020-08-18,35,57.1,202,2020,8,18
Leicester,2020-08-12,27,66.7,236,2020,8,12
Leicester,2020-08-11,30,72.6,257,2020,8,11
Leicester,2020-08-09,20,70.9,251,2020,8,9
Leicester,2020-08-07,38,66.1,234,2020,8,7
Leicester,2020-07-22,48,69.2,245,2020,7,22
Leicester,2020-07-21,28,66.7,236,2020,7,21
Leicester,2020-07-20,32,69.8,247,2020,7,20
Leicester,2020-07-09,44,121.2,429,2020,7,9
Leicester,2020-07-05,80,128,453,2020,7,5
Leicester,2020-07-03,64,119.2,422,2020,7,3
Leicester,2020-06-27,52,153.9,545,2020,6,27
Leicester,2020-06-25,74,160.4,568,2020,6,25
Leicester,2020-06-24,98,160.4,568,2020,6,24
Leicester,2020-06-22,93,146.3,518,2020,6,22
Leicester,2020-06-20,66,141.2,500,2020,6,20
Leicester,2020-06-19,80,139,492,2020,6,19
Leicester,2020-06-17,68,132.8,470,2020,6,17
Leicester,2020-06-15,77,128.5,455,2020,6,15
Leicester,2020-06-13,58,118.9,421,2020,6,13
Leicester,2020-05-31,26,53.1,188,2020,5,31
Leicester,2020-05-30,22,51.7,183,2020,5,30
Leicester,2020-05-27,31,57.6,204,2020,5,27
Leicester,2020-05-26,24,60.4,214,2020,5,26
Leicester,2020-05-23,30,72,255,2020,5,23
Leicester,2020-05-22,23,80.5,285,2020,5,22
Leicester,2020-05-20,41,80.8,286,2020,5,20
Leicester,2020-05-19,45,79.9,283,2020,5,19
Leicester,2020-05-18,33,78.5,278,2020,5,18
Leicester,2020-05-17,34,78.5,278,2020,5,17
Leicester,2020-05-16,60,76.5,271,2020,5,16
Leicester,2020-05-11,33,62.7,222,2020,5,11
Leicester,2020-05-10,27,63.8,226,2020,5,10
Leicester,2020-05-06,55,57.6,204,2020,5,6
Leicester,2020-04-23,23,44.3,157,2020,4,23
Leicester,2020-04-16,10,31.1,110,2020,4,16
Leicester,2020-04-14,14,38.4,136,2020,4,14
Leicester,2020-04-12,24,46,163,2020,4,12
Leicester,2020-04-10,20,44.3,157,2020,4,10
Leicester,2020-04-09,31,46,163,2020,4,9
Leicester,2020-04-04,15,37,131,2020,4,4
Leicester,2020-04-03,26,35.9,127,2020,4,3
Leicester,2020-04-02,24,30.8,109,2020,4,2
Leicester,2020-03-29,1,19.5,69,2020,3,29
Leicester,2020-03-28,11,21.2,75,2020,3,28
Leicester,2020-03-25,5,15.8,56,2020,3,25
Leicester,2020-03-24,20,15.8,56,2020,3,24
Leicester,2020-03-22,7,8.5,30,2020,3,22
Leicester,2020-03-19,6,4.8,17,2020,3,19
Leicester,2020-03-18,5,3.4,12,2020,3,18
Leicester,2020-03-17,3,2.3,8,2020,3,17
England,2023-12-08,882,10.1,5723,2023,12,8
England,2023-12-07,807,9.5,5379,2023,12,7
England,2023-12-01,538,7.5,4217,2023,12,1
England,2023-11-29,727,7.3,4131,2023,11,29
England,2023-11-25,424,7,3975,2023,11,25
England,2023-11-24,545,7.1,4000,2023,11,24
England,2023-11-23,562,7,3965,2023,11,23
England,2023-11-19,547,7.6,4296,2023,11,19
England,2023-11-17,510,7.4,4184,2023,11,17
England,2023-11-16,662,7,3949,2023,11,16
England,2023-11-06,780,9.6,5417,2023,11,6
England,2023-10-31,954,11.5,6515,2023,10,31
England,2023-10-27,932,12.6,7148,2023,10,27
England,2023-10-24,1151,14.2,8042,2023,10,24
England,2023-10-18,1395,17,9600,2023,10,18
England,2023-10-17,1411,17.9,10099,2023,10,17
England,2023-10-15,1219,20.3,11504,2023,10,15
England,2023-10-10,2027,26.2,14812,2023,10,10
England,2023-10-07,1666,28.6,16146,2023,10,7
England,2023-10-03,2658,29.5,16701,2023,10,3
England,2023-09-29,2125,28.2,15931,2023,9,29
England,2023-09-26,2698,25.1,14219,2023,9,26
England,2023-09-25,2561,23.8,13471,2023,9,25
England,2023-09-22,1680,21.6,12200,2023,9,22
England,2023-09-15,1341,19.1,10808,2023,9,15
England,2023-09-14,1532,19.5,11015,2023,9,14
England,2023-09-10,1580,21,11890,2023,9,10
England,2023-09-09,1334,21.1,11947,2023,9,9
England,2023-09-06,1860,20.6,11642,2023,9,6
England,2023-09-03,1637,17.4,9867,2023,9,3
England,2023-09-02,1327,16.1,9131,2023,9,2
England,2023-08-31,1446,14.4,8136,2023,8,31
England,2023-08-28,1089,12.7,7205,2023,8,28
England,2023-08-27,901,12.9,7298,2023,8,27
England,2023-08-23,1096,12.9,7304,2023,8,23
England,2023-08-16,1070,12.4,6998,2023,8,16
England,2023-08-14,1098,12.3,6958,2023,8,14
England,2023-08-12,853,11.9,6732,2023,8,12
England,2023-08-10,990,11.3,6412,2023,8,10
England,2023-08-06,827,9.9,5603,2023,8,6
England,2023-08-04,771,9.7,5476,2023,8,4
England,2023-08-02,824,9.1,5152,2023,8,2
England,2023-07-28,625,7.2,4060,2023,7,28
England,2023-07-26,622,6.6,3747,2023,7,26
England,2023-07-07,350,3.8,2138,2023,7,7
England,2023-07-02,264,3.3,1861,2023,7,2
England,2023-07-01,209,3.4,1900,2023,7,1
England,2023-06-30,236,3.4,1950,2023,6,30
England,2023-06-22,346,4.5,2557,2023,6,22
England,2023-06-21,371,4.6,2596,2023,6,21
England,2023-06-19,421,5,2801,2023,6,19
England,2023-06-17,333,5.5,3132,2023,6,17
England,2023-06-16,340,5.6,3181,2023,6,16
England,2023-06-15,385,5.9,3310,2023,6,15
England,2023-06-12,585,7,3970,2023,6,12
England,2023-06-11,517,7.4,4191,2023,6,11
England,2023-06-06,757,8.3,4715,2023,6,6
England,2023-06-05,806,8.4,4738,2023,6,5
England,2023-06-01,674,8.6,4884,2023,6,1
England,2023-05-31,813,8.9,5031,2023,5,31
England,2023-05-29,746,9.6,5401,2023,5,29
England,2023-05-28,596,10.2,5750,2023,5,28
England,2023-05-26,708,10.9,6185,2023,5,26
England,2023-05-25,821,11.2,6358,2023,5,25
England,2023-05-24,922,11.5,6511,2023,5,24
England,2023-05-21,881,11.8,6652,2023,5,21
England,2023-05-20,717,12,6801,2023,5,20
England,2023-05-18,974,12.3,6933,2023,5,18
England,2023-05-17,991,12.7,7155,2023,5,17
England,2023-05-14,1030,14.1,7998,2023,5,14
England,2023-05-09,1447,16,9021,2023,5,9
England,2023-04-29,1211,18.4,10405,2023,4,29
England,2023-04-26,1569,18.3,10333,2023,4,26
England,2023-04-25,1604,18.5,10468,2023,4,25
England,2023-04-22,1191,20.1,11376,2023,4,22
England,2023-04-14,1553,23.1,13076,2023,4,14
England,2023-04-13,1880,23.2,13122,2023,4,13
England,2023-04-12,2055,23.4,13208,2023,4,12
England,2023-04-10,2133,23.5,13294,2023,4,10
England,2023-04-08,1531,25.2,14224,2023,4,8
England,2023-04-07,1599,26.1,14776,2023,4,7
England,2023-04-05,2237,29.7,16770,2023,4,5
England,2023-04-04,2185,31.8,17971,2023,4,4
England,2023-04-03,2457,34.3,19383,2023,4,3
England,2023-04-01,2083,38.5,21757,2023,4,1
England,2023-03-31,2509,39.6,22422,2023,3,31
England,2023-03-29,3438,43.5,24576,2023,3,29
England,2023-03-28,3597,45,25461,2023,3,28
England,2023-03-27,3924,47.1,26611,2023,3,27
England,2023-03-23,3969,50,28275,2023,3,23
England,2023-03-21,4747,50.8,28705,2023,3,21
England,2023-03-18,3105,52.9,29933,2023,3,18
England,2023-03-17,3718,52.9,29912,2023,3,17
England,2023-03-15,4371,52,29396,2023,3,15
England,2023-03-14,5073,51.9,29343,2023,3,14
England,2023-03-10,3592,47.1,26630,2023,3,10
England,2023-03-05,3155,44.5,25153,2023,3,5
England,2023-03-04,2572,44,24899,2023,3,4
England,2023-03-03,3421,44,24856,2023,3,3
England,2023-03-02,3565,43.4,24547,2023,3,2
England,2023-02-27,4319,43.4,24517,2023,2,27
England,2023-02-26,2901,43.8,24750,2023,2,26
England,2023-02-24,3112,45.4,25662,2023,2,24
England,2023-02-18,2907,46.7,26411,2023,2,18
England,2023-02-16,4005,44.5,25171,2023,2,16
England,2023-02-10,3051,37.6,21284,2023,2,10
England,2023-02-08,3335,37,20897,2023,2,8
England,2023-02-07,3395,36.7,20776,2023,2,7
England,2023-02-05,2616,35.9,20310,2023,2,5
England,2023-02-04,2223,35.3,19943,2023,2,4
England,2023-01-31,3280,31.2,17631,2023,1,31
England,2023-01-30,3270,29.9,16901,2023,1,30
England,2023-01-23,2382,22.9,12925,2023,1,23
England,2023-01-22,1747,22.7,12850,2023,1,22
England,2023-01-19,1808,22.8,12909,2023,1,19
England,2023-01-18,1901,23.5,13305,2023,1,18
England,2023-01-11,2373,36.9,20886,2023,1,11
England,2023-01-08,2501,49.3,27882,2023,1,8
England,2023-01-06,3412,53.4,30193,2023,1,6
England,2023-01-04,5009,62.1,35090,2023,1,4
England,2023-01-03,5739,66.6,37690,2023,1,3
England,2023-01-02,4636,67.1,37928,2023,1,2
England,2022-12-31,3891,66.9,37835,2022,12,31
England,2022-12-26,4499,67.2,38002,2022,12,26
England,2022-12-25,3382,73.8,41743,2022,12,25
England,2022-12-24,3777,77.1,43573,2022,12,24
England,2022-12-21,7042,77.2,43677,2022,12,21
England,2022-12-20,7836,75.3,42597,2022,12,20
England,2022-12-12,6356,55.1,31182,2022,12,12
England,2022-12-11,4223,52.5,29676,2022,12,11
England,2022-12-06,4761,45.3,25598,2022,12,6
England,2022-12-01,3214,40.9,23125,2022,12,1
England,2022-11-29,3972,39.9,22550,2022,11,29
England,2022-11-26,2304,36.8,20802,2022,11,26
England,2022-11-21,3549,34.8,19666,2022,11,21
England,2022-11-19,2207,34.7,19645,2022,11,19
England,2022-11-18,2501,34.7,19610,2022,11,18
England,2022-11-16,2933,35,19774,2022,11,16
England,2022-11-14,3494,35.8,20246,2022,11,14
England,2022-11-13,2647,36.5,20631,2022,11,13
England,2022-11-10,2806,37.7,21301,2022,11,10
England,2022-11-08,3380,39.2,22170,2022,11,8
England,2022-11-07,3879,40.5,22881,2022,11,7
England,2022-11-06,2917,41.8,23635,2022,11,6
England,2022-11-03,3261,47,26554,2022,11,3
England,2022-10-27,4372,63.5,35921,2022,10,27
England,2022-10-26,4924,66.5,37624,2022,10,26
England,2022-10-25,5181,70.3,39742,2022,10,25
England,2022-10-23,5011,80.3,45385,2022,10,23
England,2022-10-19,7042,92.3,52181,2022,10,19
England,2022-10-18,7667,94.2,53263,2022,10,18
England,2022-10-16,7257,97.1,54908,2022,10,16
England,2022-10-13,7563,101.2,57231,2022,10,13
England,2022-10-11,8781,105.9,59907,2022,10,11
England,2022-09-30,7099,88.4,49993,2022,9,30
England,2022-09-28,7806,84.6,47842,2022,9,28
England,2022-09-20,7200,57.3,32415,2022,9,20
England,2022-09-17,3188,51,28819,2022,9,17
England,2022-09-12,4758,45.2,25551,2022,9,12
England,2022-09-11,3890,44.5,25178,2022,9,11
England,2022-09-05,4385,47,26562,2022,9,5
England,2022-09-03,2971,44.6,25236,2022,9,3
England,2022-08-29,3936,41.9,23676,2022,8,29
England,2022-08-28,2882,43,24315,2022,8,28
England,2022-08-26,2997,45,25433,2022,8,26
England,2022-08-21,3547,51.2,28959,2022,8,21
England,2022-08-19,3492,55,31112,2022,8,19
England,2022-08-17,4421,59.9,33858,2022,8,17
England,2022-08-13,3978,70.4,39793,2022,8,13
England,2022-08-11,5446,73.8,41745,2022,8,11
England,2022-08-10,6003,75.7,42823,2022,8,10
England,2022-08-02,8165,100.1,56622,2022,8,2
England,2022-08-01,8814,104.2,58939,2022,8,1
England,2022-07-27,9435,132.5,74939,2022,7,27
England,2022-07-25,11929,149.3,84421,2022,7,25
England,2022-07-23,8909,167.8,94897,2022,7,23
England,2022-07-20,14533,197.5,111663,2022,7,20
England,2022-07-19,14866,210,118769,2022,7,19
England,2022-07-18,16919,226.8,128280,2022,7,18
England,2022-07-14,19340,277.9,157127,2022,7,14
England,2022-07-06,26741,305.2,172585,2022,7,6
England,2022-07-04,30388,285.3,161315,2022,7,4
England,2022-07-01,21067,248.6,140582,2022,7,1
England,2022-06-28,21869,223.5,126370,2022,6,28
England,2022-06-27,21896,215.8,122032,2022,6,27
England,2022-06-20,16918,162.1,91678,2022,6,20
England,2022-06-19,14524,155.1,87714,2022,6,19
England,2022-06-18,11634,148.4,83908,2022,6,18
England,2022-06-17,11640,142.8,80742,2022,6,17
England,2022-06-15,12387,134.3,75929,2022,6,15
England,2022-06-12,10718,118.8,67162,2022,6,12
England,2022-06-10,9153,110.7,62604,2022,6,10
England,2022-06-06,9798,82.3,46533,2022,6,6
England,2022-06-05,8350,75.4,42663,2022,6,5
England,2022-06-02,5081,63.3,35788,2022,6,2
England,2022-05-28,4153,63,35647,2022,5,28
England,2022-05-26,4819,64.2,36292,2022,5,26
England,2022-05-25,5189,65.9,37258,2022,5,25
England,2022-05-16,7883,83.7,47341,2022,5,16
England,2022-05-09,8876,106,59942,2022,5,9
England,2022-05-05,8592,110.4,62446,2022,5,5
England,2022-05-04,9783,111.2,62910,2022,5,4
England,2022-05-03,11155,111.8,63247,2022,5,3
England,2022-05-02,10343,112.1,63385,2022,5,2
England,2022-04-29,7992,131.4,74304,2022,4,29
England,2022-04-23,10573,198.1,112015,2022,4,23
England,2022-04-22,12526,207.8,117533,2022,4,22
England,2022-04-21,14520,216.3,122313,2022,4,21
England,2022-04-20,16973,228.5,129227,2022,4,20
England,2022-04-15,17306,302.2,170880,2022,4,15
England,2022-04-14,21434,320,180965,2022,4,14
England,2022-04-12,27382,358.4,202660,2022,4,12
England,2022-04-09,23013,424.7,240179,2022,4,9
England,2022-04-05,40393,533.5,301719,2022,4,5
England,2022-04-04,45140,581.4,328767,2022,4,4
England,2022-04-03,35606,641.1,362536,2022,4,3
England,2022-04-02,31609,680.7,384930,2022,4,2
England,2022-03-30,62750,791.8,447736,2022,3,30
England,2022-03-28,78909,843.5,476990,2022,3,28
England,2022-03-23,77600,886,501061,2022,3,23
England,2022-03-20,66907,847.5,479278,2022,3,20
England,2022-03-19,55211,835.8,472642,2022,3,19
England,2022-03-17,67687,808.1,456958,2022,3,17
England,2022-03-15,74101,751.7,425109,2022,3,15
England,2022-03-14,79517,713.3,403351,2022,3,14
England,2022-03-10,54298,544.9,308142,2022,3,10
England,2022-03-05,28509,371.2,209902,2022,3,5
England,2022-03-04,30605,351.9,198997,2022,3,4
England,2022-03-03,31533,332.3,187925,2022,3,3
England,2022-02-26,17604,308.6,174492,2022,2,26
England,2022-02-20,28411,417.3,236011,2022,2,20
England,2022-02-19,26429,424.3,239926,2022,2,19
England,2022-02-10,41331,630.2,356390,2022,2,10
England,2022-02-09,51013,670.4,379091,2022,2,9
England,2022-02-08,55437,710.8,401986,2022,2,8
England,2022-02-06,50148,797.3,450890,2022,2,6
England,2022-02-04,52556,876.2,495513,2022,2,4
England,2022-02-03,64032,910.1,514639,2022,2,3
England,2022-02-02,73908,943.1,533333,2022,2,2
England,2022-01-29,63024,1070.5,605389,2022,1,29
England,2022-01-24,109233,1123,635040,2022,1,24
England,2022-01-23,88558,1132.8,640583,2022,1,23
England,2022-01-22,70483,1127.5,637624,2022,1,22
England,2022-01-21,79172,1122.8,634962,2022,1,21
England,2022-01-19,97335,1110.8,628145,2022,1,19
England,2022-01-13,84132,1168.6,660836,2022,1,13
England,2022-01-11,100979,1452.3,821288,2022,1,11
England,2022-01-09,83081,1825.7,1032456,2022,1,9
England,2022-01-05,183798,2132.5,1205912,2022,1,5
England,2021-12-26,98918,1412.4,798731,2021,12,26
England,2021-12-25,59912,1376.3,778310,2021,12,25
England,2021-12-20,117577,1139.1,644147,2021,12,20
England,2021-12-18,78930,1009.6,570947,2021,12,18
England,2021-12-17,84967,944.2,533957,2021,12,17
England,2021-12-16,93804,873.6,494008,2021,12,16
England,2021-12-12,46367,586.2,331470,2021,12,12
England,2021-12-08,50059,530.5,300012,2021,12,8
England,2021-12-06,51123,524.7,296702,2021,12,6
England,2021-12-04,33380,517,292338,2021,12,4
England,2021-12-03,39222,508.3,287417,2021,12,3
England,2021-11-29,47939,463.2,261960,2021,11,29
England,2021-11-26,33666,453.1,256203,2021,11,26
England,2021-11-24,39881,452.1,255677,2021,11,24
England,2021-11-21,31761,444.4,251302,2021,11,21
England,2021-11-20,29868,440.6,249140,2021,11,20
England,2021-11-16,38656,421.8,238517,2021,11,16
England,2021-11-14,29599,403.5,228201,2021,11,14
England,2021-11-04,27379,384.7,217568,2021,11,4
